9.777753353118896484e-01 -5.867102649062871933e-03
9.773508310317993164e-01 -5.876168608665466309e-03
9.713960886001586914e-01 -5.989131983369588852e-03
9.632181525230407715e-01 -6.097405683249235153e-03
9.322875738143920898e-01 -5.920850671827793121e-03
9.247761964797973633e-01 -5.722883623093366623e-03
9.079259037971496582e-01 -5.048448685556650162e-03
9.048033952713012695e-01 -4.888585768640041351e-03
8.916861414909362793e-01 -4.100023303180932999e-03
8.795660138130187988e-01 -3.207505214959383011e-03
8.746614456176757812e-01 -2.803050214424729347e-03
8.667541146278381348e-01 -2.100029261782765388e-03
8.516207337379455566e-01 -5.861172103323042393e-04
8.446958661079406738e-01 1.770736125763505697e-04
8.320664763450622559e-01 1.676308573223650455e-03
8.298886418342590332e-01 1.948270131833851337e-03
8.163404464721679688e-01 3.724051639437675476e-03
8.113246560096740723e-01 4.416496027261018753e-03
8.004899621009826660e-01 5.972152575850486755e-03
7.959786653518676758e-01 6.642806809395551682e-03
7.869756221771240234e-01 8.018628694117069244e-03
7.750961780548095703e-01 9.904170408844947815e-03
7.655803561210632324e-01 1.146603096276521683e-02
7.630717754364013672e-01 1.188465952873229980e-02
7.555071115493774414e-01 1.316298916935920715e-02
7.521033883094787598e-01 1.374546159058809280e-02
7.358023524284362793e-01 1.658886484801769257e-02
7.318506836891174316e-01 1.728967763483524323e-02
7.169286608695983887e-01 1.996699720621109009e-02
7.129843831062316895e-01 2.068122103810310364e-02
6.943701505661010742e-01 2.407514117658138275e-02
6.834800839424133301e-01 2.606938406825065613e-02
6.763264536857604980e-01 2.737917564809322357e-02
6.644933819770812988e-01 2.954072877764701843e-02
6.605648398399353027e-01 3.025602549314498901e-02
6.570245027542114258e-01 3.089931420981884003e-02
6.465586423873901367e-01 3.279208019375801086e-02
6.386091709136962891e-01 3.421913459897041321e-02
6.276369690895080566e-01 3.617057949304580688e-02
6.210901141166687012e-01 3.732355684041976929e-02
6.138036251068115234e-01 3.859552741050720215e-02
6.027249693870544434e-01 4.050491377711296082e-02
5.905995368957519531e-01 4.255729541182518005e-02
5.814403295516967773e-01 4.407953470945358276e-02
5.669533610343933105e-01 4.643378034234046936e-02
5.637388229370117188e-01 4.694682359695434570e-02
5.482318997383117676e-01 4.937117546796798706e-02
5.362281799316406250e-01 5.118747428059577942e-02
5.244088172912597656e-01 5.292135477066040039e-02
5.092976689338684082e-01 5.505507811903953552e-02
4.989146590232849121e-01 5.646439269185066223e-02
4.834128618240356445e-01 5.847803130745887756e-02
4.620662927627563477e-01 6.106298416852951050e-02
4.488345086574554443e-01 6.254927068948745728e-02
4.390601515769958496e-01 6.358712911605834961e-02
4.352236092090606689e-01 6.398009508848190308e-02
4.162464439868927002e-01 6.579992920160293579e-02
4.027586579322814941e-01 6.696252524852752686e-02
3.888836801052093506e-01 6.803870946168899536e-02
3.758203089237213135e-01 6.893569976091384888e-02
3.667355179786682129e-01 6.949021667242050171e-02
3.597901761531829834e-01 6.987452507019042969e-02
3.533575534820556641e-01 7.019904255867004395e-02
3.431730866432189941e-01 7.064938545227050781e-02
3.346931934356689453e-01 7.096338272094726562e-02
3.204907774925231934e-01 7.136049121618270874e-02
3.092311620712280273e-01 7.155642658472061157e-02
3.012163043022155762e-01 7.162946462631225586e-02
2.778565585613250732e-01 7.151194661855697632e-02
2.592775225639343262e-01 7.104743272066116333e-02
2.494109272956848145e-01 7.065895199775695801e-02
2.443684041500091553e-01 7.042093575000762939e-02
2.378131598234176636e-01 7.007044553756713867e-02
2.285213917493820190e-01 6.949197500944137573e-02
2.200183868408203125e-01 6.887590140104293823e-02
2.110579311847686768e-01 6.813340634107589722e-02
1.989894956350326538e-01 6.697505712509155273e-02
1.901826411485671997e-01 6.600910425186157227e-02
1.774567365646362305e-01 6.442172825336456299e-02
1.530452966690063477e-01 6.067535281181335449e-02
1.425795108079910278e-01 5.875005200505256653e-02
1.357114017009735107e-01 5.736871436238288879e-02
1.254639923572540283e-01 5.511633679270744324e-02
1.054401695728302002e-01 4.994124546647071838e-02
9.568782895803451538e-02 4.696922749280929565e-02
8.580796420574188232e-02 4.357765242457389832e-02
8.127046376466751099e-02 4.186785221099853516e-02
7.198998332023620605e-02 3.800822794437408447e-02
6.511233001947402954e-02 3.476430103182792664e-02
5.875857174396514893e-02 3.139557316899299622e-02
4.502050578594207764e-02 2.231250330805778503e-02
3.824692964553833008e-02 1.636321283876895905e-02
3.567248955368995667e-02 1.368302106857299805e-02
3.361918777227401733e-02 1.131874509155750275e-02
3.110106661915779114e-02 8.071555756032466888e-03
2.900261990725994110e-02 4.990846849977970123e-03
2.484297566115856171e-02 -2.604334615170955658e-03
2.338562905788421631e-02 -5.970747210085391998e-03
2.257796376943588257e-02 -8.075972087681293488e-03
2.087471261620521545e-02 -1.335621345788240433e-02
1.961481012403964996e-02 -1.863048784434795380e-02
1.926696300506591797e-02 -2.055270411074161530e-02
1.877798885107040405e-02 -2.422842569649219513e-02
1.856305263936519623e-02 -2.724220976233482361e-02
1.887665502727031708e-02 -3.473308682441711426e-02
1.938948594033718109e-02 -3.767451643943786621e-02
2.123115770518779755e-02 -4.356196895241737366e-02
2.324197813868522644e-02 -4.760170355439186096e-02
2.478399500250816345e-02 -5.001385509967803955e-02
2.781088091433048248e-02 -5.381819978356361389e-02
2.993544749915599823e-02 -5.602060258388519287e-02
3.617271035909652710e-02 -6.119386851787567139e-02
4.251849651336669922e-02 -6.526626646518707275e-02
4.705572873353958130e-02 -6.771922111511230469e-02
5.915600061416625977e-02 -7.306654006242752075e-02
7.407983392477035522e-02 -7.814408093690872192e-02
7.954123616218566895e-02 -7.971853017807006836e-02
9.210150688886642456e-02 -8.291371911764144897e-02
1.042778939008712769e-01 -8.555753529071807861e-02
1.192759275436401367e-01 -8.833459019660949707e-02
1.334664076566696167e-01 -9.056843072175979614e-02
1.438249796628952026e-01 -9.199597686529159546e-02
1.541663110256195068e-01 -9.327138960361480713e-02
1.654788106679916382e-01 -9.451267868280410767e-02
1.773951500654220581e-01 -9.566299617290496826e-02
1.908989101648330688e-01 -9.678982943296432495e-02
1.949766725301742554e-01 -9.709584712982177734e-02
2.004440724849700928e-01 -9.748245030641555786e-02
2.339855432510375977e-01 -9.931042790412902832e-02
2.427714765071868896e-01 -9.964788705110549927e-02
2.554774880409240723e-01 -1.000413596630096436e-01
2.813484966754913330e-01 -1.005199104547500610e-01
2.941330969333648682e-01 -1.006072014570236206e-01
3.090759515762329102e-01 -1.005919575691223145e-01
3.315988779067993164e-01 -1.003425642848014832e-01
3.401958942413330078e-01 -1.001787632703781128e-01
3.522341847419738770e-01 -9.988810867071151733e-02
3.612416088581085205e-01 -9.962500631809234619e-02
3.693259060382843018e-01 -9.935638308525085449e-02
3.772866725921630859e-01 -9.906235337257385254e-02
3.839730024337768555e-01 -9.879318624734878540e-02
3.935384154319763184e-01 -9.837333858013153076e-02
4.021924734115600586e-01 -9.795887768268585205e-02
4.069284498691558838e-01 -9.771832078695297241e-02
4.225953519344329834e-01 -9.685446321964263916e-02
4.276041686534881592e-01 -9.655655920505523682e-02
4.400364160537719727e-01 -9.577246010303497314e-02
4.613353610038757324e-01 -9.428393840789794922e-02
4.768294394016265869e-01 -9.308861196041107178e-02
4.835555255413055420e-01 -9.254079312086105347e-02
5.279803872108459473e-01 -8.849509805440902710e-02
5.534815192222595215e-01 -8.584785461425781250e-02
5.682299137115478516e-01 -8.421247452497482300e-02
5.883038043975830078e-01 -8.186706900596618652e-02
6.238630414009094238e-01 -7.738611847162246704e-02
6.389789581298828125e-01 -7.536016404628753662e-02
6.505801081657409668e-01 -7.375828176736831665e-02
6.585081219673156738e-01 -7.264072448015213013e-02
6.683944463729858398e-01 -7.122159004211425781e-02
6.751812696456909180e-01 -7.023129612207412720e-02
6.793490648269653320e-01 -6.961679458618164062e-02
6.808252930641174316e-01 -6.939798593521118164e-02
6.843046545982360840e-01 -6.887984275817871094e-02
6.892501115798950195e-01 -6.813774257898330688e-02
6.914511322975158691e-01 -6.780528277158737183e-02
6.946675181388854980e-01 -6.731716543436050415e-02
7.037129402160644531e-01 -6.592950224876403809e-02
7.061034440994262695e-01 -6.555912643671035767e-02
7.115138769149780273e-01 -6.471531093120574951e-02
7.177857756614685059e-01 -6.372743099927902222e-02
7.305142879486083984e-01 -6.169092655181884766e-02
7.400739192962646484e-01 -6.013332679867744446e-02
7.641492486000061035e-01 -5.610136687755584717e-02
7.885862588882446289e-01 -5.183829739689826965e-02
7.995626926422119141e-01 -4.986200481653213501e-02
8.302146196365356445e-01 -4.411323741078376770e-02
8.578275442123413086e-01 -3.859776258468627930e-02
8.621447086334228516e-01 -3.770253062248229980e-02
8.779468536376953125e-01 -3.434175625443458557e-02
8.891552686691284180e-01 -3.187223896384239197e-02
8.938633799552917480e-01 -3.081208281219005585e-02
8.980920910835266113e-01 -2.984782308340072632e-02
9.063608646392822266e-01 -2.792766503989696503e-02
9.106894731521606445e-01 -2.690332941710948944e-02
9.164665341377258301e-01 -2.551438845694065094e-02
9.235903620719909668e-01 -2.376524358987808228e-02
9.346500039100646973e-01 -2.096112444996833801e-02
9.429267644882202148e-01 -1.878124102950096130e-02
9.588438272476196289e-01 -1.432604063302278519e-02
9.665752053260803223e-01 -1.196539495140314102e-02
9.727689027786254883e-01 -9.868909604847431183e-03
9.750754237174987793e-01 -8.969491347670555115e-03
